"Reporting starts","Reporting ends","Campaign name","Campaign delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Views,"Post engagements","Link clicks",Ends,Starts
2023-03-09,2026-04-09,"Peoples Bank November 2023",not_delivering,2566,actions:post_engagement,12.45518316,"Using ad set budget",0,31960,124914,75953,0,2566,8,2023-11-25,2023-11-03
2023-03-09,2026-04-09,"ComBank Lunch November 2023",not_delivering,1763,actions:post_engagement,10.28927964,"Using ad set budget",0,18140,66606,45109,0,1763,4,2023-11-26,2023-11-04
2023-03-09,2026-04-09,"BOC November 2023",not_delivering,5584,actions:post_engagement,11.01361032,"Using ad set budget",0,61500,255079,127840,0,5584,11,2023-11-26,2023-11-04
2023-03-09,2026-04-09,"Union Bank November 2023",not_delivering,3643,actions:post_engagement,10.75487236,"Using ad set budget",0,39180,150285,90129,0,3643,8,2023-11-26,2023-11-04
2023-03-09,2026-04-09,"Sampath November 2023",not_delivering,7212,actions:post_engagement,8.93788131,"Using ad set budget",0,64460,290070,151275,0,7212,15,2023-11-27,2023-11-04
2023-03-09,2026-04-09,"ComBank Fresh New - November 2023",not_delivering,5191,actions:post_engagement,7.99848777,"Using ad set budget",0,41520.15,175748,93497,0,5191,8,2023-11-29,2023-11-06
2023-03-09,2026-04-09,"Mega Pola November 2023",not_delivering,10302,actions:post_engagement,8.13143079,"Using ad set budget",0,83770,645402,250970,0,10302,22,2023-11-30,2023-11-05
2023-03-09,2026-04-09,"PickMe Food Offer November",not_delivering,1592,actions:post_engagement,4.48680905,"Using ad set budget",0,7143,49645,34494,0,1592,4,2023-11-10,2023-11-07
2023-03-09,2026-04-09,"DFCC Offer 1 - 9th November",not_delivering,1187,actions:post_engagement,7.01347936,"Using ad set budget",0,8325,21296,14926,0,1187,1,2023-11-09,2023-11-07
2023-03-09,2026-04-09,"SLO Online November",not_delivering,8037,actions:post_engagement,9.70511385,"Using ad set budget",0,78000,453928,212058,0,8037,45,2023-11-30,2023-11-08
2023-03-09,2026-04-09,"E-Commerce Post 1 - Nov",not_delivering,931,actions:post_engagement,8.05585392,"Using ad set budget",0,7500,18539,13996,0,931,74,2023-11-10,2023-11-08
2023-03-09,2026-04-09,"Family Rush Sweepstakes Challenge - November 2023",not_delivering,3360,actions:post_engagement,9.75297619,"Using ad set budget",0,32770,101933,59895,0,3360,2,2023-11-12,2023-11-09
2023-03-09,2026-04-09,"Kottu Challenge November 2023",not_delivering,6814,actions:post_engagement,4.80921632,"Using ad set budget",0,32770,274208,162065,0,6814,10,2023-11-17,2023-11-10
2023-03-09,2026-04-09,"NDB November 2023",not_delivering,1697,actions:post_engagement,16.05774897,"Using ad set budget",0,27250,100614,64423,0,1697,2,2023-11-25,2023-11-11
2023-03-09,2026-04-09,"Dialog November 2023",not_delivering,2614,actions:post_engagement,13.61897475,"Using ad set budget",0,35600,118585,72369,0,2614,3,2023-11-26,2023-11-11
2023-03-09,2026-04-09,"Shop & Win Contest - November",not_delivering,3631,actions:post_engagement,9.02506197,"Using ad set budget",0,32770,108318,55052,0,3631,12,2023-11-19,2023-11-12
2023-03-09,2026-04-09,"HNB 17th November",not_delivering,2536,actions:post_engagement,10.35094637,"Using ad set budget",0,26250,105481,54939,0,2536,15,2023-11-17,2023-11-14
2023-03-09,2026-04-09,"NDB B'Day Offer - November 2023",not_delivering,1343,actions:post_engagement,10.14519732,"Using ad set budget",0,13625,50169,31391,0,1343,4,2023-11-16,2023-11-14
2023-03-09,2026-04-09,"DFCC B'Day Offer - November 2023",not_delivering,864,actions:post_engagement,9.63541667,"Using ad set budget",0,8325,19092,12744,0,864,4,2023-11-16,2023-11-14
2023-03-09,2026-04-09,"Birthday Activities Post - November 2023",not_delivering,1857,actions:post_engagement,8.82337103,"Using ad set budget",0,16385,82274,44473,0,1857,6,2023-11-19,2023-11-14
2023-03-09,2026-04-09,"5 Times Loyalty Points - November 2023",not_delivering,672,actions:post_engagement,9.74702381,"Using ad set budget",0,6550,18735,12121,0,672,,2023-11-16,2023-11-14
2023-03-09,2026-04-09,"Seylan B'Day - November 2023",not_delivering,2543,actions:post_engagement,10.53283523,"Using ad set budget",0,26785,99573,59511,0,2543,3,2023-11-18,2023-11-15
2023-03-09,2026-04-09,"ComBank B'Day - November 2023",not_delivering,2049,actions:post_engagement,9.76085896,"Using ad set budget",0,20000,69337,45847,0,2049,5,2023-11-19,2023-11-15
2023-03-09,2026-04-09,"Family Rush New - November 2023",not_delivering,981,actions:post_engagement,10.02038736,"Using ad set budget",0,9830,39016,25095,0,981,,2023-11-17,2023-11-15
2023-03-09,2026-04-09,"GLOMARK Birthday Video",not_delivering,72727,actions:post_engagement,0.20625077,"Using ad set budget",0,15000,137094,120420,0,72727,,2023-11-17,2023-11-16
2023-03-09,2026-04-09,"Online Black Friday - November 2023",not_delivering,8325,actions:offsite_conversion.fb_pixel_view_content,8.71627628,"Using ad set budget",0,72563,527743,272758,0,13248,5826,2023-11-22,2023-11-19
2023-03-09,2026-04-09,"Early Black Friday Post",not_delivering,1026,actions:post_engagement,6.44638402,"Using ad set budget",0,6613.99,24026,18172,0,1026,61,2023-11-22,2023-11-19
2023-03-09,2026-04-09,"Black Friday In-store - Nov 2023",inactive,2155,actions:post_engagement,14.18881206,"Using ad set budget",0,30576.89,89215,56042,0,2155,6,2023-11-25,2023-11-24
2023-03-09,2026-04-09,"Seylan - 25th Nov 2023",not_delivering,1608,actions:post_engagement,16.65733831,"Using ad set budget",0,26785,59323,29323,0,1608,3,2023-11-25,2023-11-24
2023-03-09,2026-04-09,"BF Video Nov 2023",inactive,131157,video_thruplay_watched_actions,0.45043497,"Using ad set budget",0,59077.7,216422,176520,0,146511,809,2023-11-25,2023-11-24
2023-03-09,2026-04-09,"Black Friday Offline Extended Post - Nov 2023",not_delivering,1639,actions:post_engagement,9.99084808,"Using ad set budget",0,16375,37696,25503,0,1639,3,2023-11-26,2023-11-25
2023-03-09,2026-04-09,"Black Friday Offline Extended Short Video - Nov 2023",not_delivering,42688,video_thruplay_watched_actions,0.38359726,"Using ad set budget",0,16375,65605,61740,0,47780,962,2023-11-26,2023-11-25
2023-03-09,2026-04-09,"CDB November 2023",not_delivering,1443,actions:post_engagement,10.46777547,"Using ad set budget",0,15105,43999,29869,0,1443,4,2023-11-28,2023-11-27
2023-03-09,2026-04-09,"Amana Prestige - November 2023",inactive,76,actions:post_engagement,9.59407895,"Using ad set budget",0,729.15,1055,942,0,76,,2023-11-29,2023-11-28
2023-03-09,2026-04-09,"SLO Offline December 2023",not_delivering,8228,actions:post_engagement,12.32766164,"Using ad set budget",0,101432,479278,208338,0,8228,28,2023-12-30,2023-12-02
2023-03-09,2026-04-09,"Seylan December 2023",not_delivering,4384,actions:post_engagement,11.47673358,"Using ad set budget",0,50314,249743,153599,0,4384,32,2023-12-16,2023-12-02
2023-03-09,2026-04-09,"ComBank Premium December 2023",not_delivering,3646,actions:post_engagement,11.12013165,"Using ad set budget",0,40544,151383,97570,0,3646,23,2023-12-30,2023-12-02
2023-03-09,2026-04-09,"Peoples December 2023",not_delivering,3095,actions:post_engagement,11.06817447,"Using ad set budget",0,34256,143280,95146,0,3095,7,2023-12-30,2023-12-02
2023-03-09,2026-04-09,"Kottu Challenge - December 1st Week",inactive,6977,actions:post_engagement,4.70617744,"Using ad set budget",0,32835,235800,158482,0,6977,1714,2023-12-06,2023-12-02
2023-03-09,2026-04-09,"Mega Pola December 2023",inactive,4439,actions:post_engagement,6.82381843,"Using ad set budget",0,30290.93,127941,66037,0,4439,6,2023-12-31,2023-12-02
2023-03-09,2026-04-09,"BOC December 2023",not_delivering,6478,actions:post_engagement,10.83853041,"Using ad set budget",0,70212,301202,154907,0,6478,27,2023-12-31,2023-12-02
2023-03-09,2026-04-09,"Union December 2023",not_delivering,4106,actions:post_engagement,10.23453483,"Using ad set budget",0,42023,130965,85027,0,4106,20,2023-12-31,2023-12-02
2023-03-09,2026-04-09,"ComBank Lunch December 2023",not_delivering,1708,actions:post_engagement,10.66406323,"Using ad set budget",0,18214.22,46106,32236,0,1708,3,2023-12-31,2023-12-02
2023-03-09,2026-04-09,"Free Delivery December 2023",not_delivering,4068,actions:post_engagement,8.05801377,"Using ad set budget",0,32780,137995,77382,0,4068,24,2023-12-27,2023-12-04
2023-03-09,2026-04-09,"PickMe Food Offers December 2023",not_delivering,2754,actions:post_engagement,5.96042121,"Using ad set budget",0,16415,89536,60336,0,2754,4,2023-12-08,2023-12-04
2023-03-09,2026-04-09,"ComBank Fresh December 2023",not_delivering,6304,actions:post_engagement,8.36530774,"Using ad set budget",0,52734.9,197059,98522,0,6304,38,2023-12-27,2023-12-05
2023-03-09,2026-04-09,"DFCC 7th December 2023",not_delivering,825,actions:post_engagement,12.07941818,"Using ad set budget",0,9965.52,32032,22830,0,825,12,2023-12-07,2023-12-07
2023-03-09,2026-04-09,"HNB December 2023",not_delivering,5879,actions:post_engagement,10.78602483,"Using ad set budget",0,63411.04,279678,147982,0,5879,43,2023-12-22,2023-12-07
2023-03-09,2026-04-09,"SLO Online December 2023",not_delivering,5987,actions:post_engagement,9.91545682,"Using ad set budget",0,59363.84,237105,128784,0,5987,38,2023-12-28,2023-12-07
2023-03-09,2026-04-09,"Wattala Activities Post - December 2023",not_delivering,2777,actions:post_engagement,6.08930501,"Using ad set budget",0,16910,69856,48032,0,2777,5,2023-12-10,2023-12-07
2023-03-09,2026-04-09,"Wattala - All In One Bank - December",not_delivering,1841,actions:post_engagement,9.18631179,"Using ad set budget",0,16912,51911,36134,0,1841,3,2023-12-10,2023-12-08
2023-03-09,2026-04-09,"Wattala SLO - December",not_delivering,1767,actions:post_engagement,9.57102434,"Using ad set budget",0,16912,52500,33822,0,1767,2,2023-12-10,2023-12-08
2023-03-09,2026-04-09,"Wattala We Are Open - December",not_delivering,3236,actions:post_engagement,5.22620519,"Using ad set budget",0,16912,104041,76894,0,3236,652,2023-12-10,2023-12-08
2023-03-09,2026-04-09,"NDB December",not_delivering,3777,actions:post_engagement,12.80116495,"Using ad set budget",0,48350,200836,125816,0,3777,15,2023-12-30,2023-12-09
2023-03-09,2026-04-09,"PickMe Available in Wattala",not_delivering,1207,actions:post_engagement,6.78541839,"Using ad set budget",0,8190,29511,23638,0,1207,,2023-12-10,2023-12-09
2023-03-09,2026-04-09,"Dialog December 2023",not_delivering,4301,actions:post_engagement,11.63860963,"Using ad set budget",0,50057.66,192166,110891,0,4301,54,2023-12-31,2023-12-09
2023-03-09,2026-04-09,"Household 1 December",not_delivering,1599,actions:offsite_conversion.fb_pixel_view_content,3.50218887,"Using ad set budget",0,5600,47422,19220,0,1280,1250,2023-12-31,2023-12-13
2023-03-09,2026-04-09,"Household 2 December",not_delivering,1336,actions:offsite_conversion.fb_pixel_view_content,4.19161677,"Using ad set budget",0,5600,66285,33494,0,966,946,2023-12-31,2023-12-13
2023-03-09,2026-04-09,"DFCC 14th December 2023",not_delivering,1725,actions:post_engagement,11.55362319,"Using ad set budget",0,19930,64830,42475,0,1725,9,2023-12-14,2023-12-14
2023-03-09,2026-04-09,"NTB Amex December 2023",inactive,1391,actions:post_engagement,12.43497484,"Using ad set budget",0,17297.05,52438,38463,0,1391,9,2023-12-15,2023-12-14
2023-03-09,2026-04-09,"Household 3 December",not_delivering,1156,actions:offsite_conversion.fb_pixel_view_content,4.84429066,"Using ad set budget",0,5600,74493,30838,0,941,928,2023-12-31,2023-12-15
2023-03-09,2026-04-09,"Personal Care 1 December",not_delivering,1176,actions:offsite_conversion.fb_pixel_view_content,4.76190476,"Using ad set budget",0,5600,87047,30792,0,737,729,2023-12-31,2023-12-15
2023-03-09,2026-04-09,"Personal Care 2 December",not_delivering,1112,actions:offsite_conversion.fb_pixel_view_content,5.03597122,"Using ad set budget",0,5600,67487,40429,0,938,916,2023-12-31,2023-12-15
2023-03-09,2026-04-09,"Baby December 2023",not_delivering,1989,actions:offsite_conversion.fb_pixel_view_content,2.81548014,"Using ad set budget",0,5599.99,67762,27092,0,696,683,2023-12-31,2023-12-15
2023-03-09,2026-04-09,"Beverages 1 December 2023",not_delivering,1459,actions:offsite_conversion.fb_pixel_view_content,3.83824537,"Using ad set budget",0,5600,91913,32326,0,568,562,2023-12-31,2023-12-15
2023-03-09,2026-04-09,"Grocery 1 December",not_delivering,2576,actions:offsite_conversion.fb_pixel_view_content,3.8121118,"Using ad set budget",0,9820,145428,44589,0,1191,1171,2023-12-31,2023-12-16
2023-03-09,2026-04-09,"Grocery 2 December",not_delivering,2176,actions:offsite_conversion.fb_pixel_view_content,4.51286765,"Using ad set budget",0,9820,140044,59911,0,1527,1479,2023-12-31,2023-12-16
2023-03-09,2026-04-09,"Chocolates December 2023",not_delivering,2480,actions:offsite_conversion.fb_pixel_view_content,3.95967742,"Using ad set budget",0,9820,154909,48212,0,1077,1064,2023-12-31,2023-12-16
2023-03-09,2026-04-09,"Cleaning Products December 2023",not_delivering,1113,actions:offsite_conversion.fb_pixel_view_content,5.03144654,"Using ad set budget",0,5600,79786,31253,0,868,848,2023-12-31,2023-12-16
2023-03-09,2026-04-09,"Beverages & Frozen December 2023",not_delivering,1255,actions:offsite_conversion.fb_pixel_view_content,4.46215139,"Using ad set budget",0,5600,86133,40774,0,1379,1356,2023-12-31,2023-12-16
2023-03-09,2026-04-09,"Household & Homeware December 2023",not_delivering,1281,actions:offsite_conversion.fb_pixel_view_content,4.3715847,"Using ad set budget",0,5600,74491,27150,0,623,612,2023-12-31,2023-12-16
2023-03-09,2026-04-09,"Mega Pola New December 2023",not_delivering,5570,actions:post_engagement,9.1998833,"Using ad set budget",0,51243.35,265820,111933,0,5570,6,2023-12-31,2023-12-19
2023-03-09,2026-04-09,"NDB 23rd December 2023",not_delivering,1339,actions:post_engagement,12.03510082,"Using ad set budget",0,16115,42927,29579,0,1339,3,2023-12-23,2023-12-21
2023-03-09,2026-04-09,"Seylan Offer 2 December 2023",not_delivering,3074,actions:post_engagement,11.32075472,"Using ad set budget",0,34800,122716,71008,0,3074,17,2023-12-30,2023-12-21
2023-03-09,2026-04-09,"HSBC 24th December 2023",not_delivering,4742,actions:post_engagement,12.9692113,"Using ad set budget",0,61500,219018,123841,0,4742,53,2023-12-24,2023-12-23
2023-03-09,2026-04-09,"CDB 26th December 2023",not_delivering,2240,actions:post_engagement,8.85714286,"Using ad set budget",0,19840,64581,42539,0,2240,21,2023-12-26,2023-12-25
2023-03-09,2026-04-09,"E-commerce Post 1 December",not_delivering,2045,actions:post_engagement,7.47188264,"Using ad set budget",0,15280,50117,33042,0,2045,13,2023-12-28,2023-12-23
2023-03-09,2026-04-09,"Christmas Extended Opening Hours - December",not_delivering,1711,actions:post_engagement,9.05902981,"Using ad set budget",0,15500,63149,39812,0,1711,1,2023-12-31,2023-12-23
2023-03-09,2026-04-09,"Hamper 10,000 - Dec",not_delivering,1026,actions:post_engagement,9.35672515,"Using ad set budget",0,9600,50723,42332,0,1026,5,2023-12-25,2023-12-23
2023-03-09,2026-04-09,"Hamper 20,000 - Dec",not_delivering,1018,actions:post_engagement,9.4302554,"Using ad set budget",0,9600,46659,38155,0,1018,3,2023-12-25,2023-12-23
2023-03-09,2026-04-09,"Hamper 30,000 - Dec",not_delivering,1244,actions:post_engagement,7.7170418,"Using ad set budget",0,9600,64269,52383,0,1244,6,2023-12-25,2023-12-23
2023-03-09,2026-04-09,"Hamper 40,000 - Dec",not_delivering,888,actions:post_engagement,10.81081081,"Using ad set budget",0,9600,49691,38409,0,888,1,2023-12-25,2023-12-23
2023-03-09,2026-04-09,"Hamper 50,000 - Dec",not_delivering,1012,actions:post_engagement,9.48616601,"Using ad set budget",0,9600,42509,31807,0,1012,4,2023-12-25,2023-12-23
2023-03-09,2026-04-09,"SLO Offline Sat - January 2024",not_delivering,13558,actions:post_engagement,10.32655628,"Using ad set budget",0,140007.45,914841,367839,0,13558,44,2024-01-27,2024-01-05
2023-03-09,2026-04-09,"NDB January 2024",not_delivering,6213,actions:post_engagement,9.94151618,"Using ad set budget",0,61766.64,315199,158375,0,6213,11,2024-01-27,2024-01-05
2023-03-09,2026-04-09,"ComBank Premium - January 2024",not_delivering,4253,actions:post_engagement,9.63896544,"Using ad set budget",0,40994.52,183059,107364,0,4253,23,2024-01-27,2024-01-05
2023-03-09,2026-04-09,"BOC Bank January 2024",not_delivering,6745,actions:post_engagement,9.85989622,"Using ad set budget",0,66505,378340,183541,0,6745,37,2024-01-28,2024-01-06
2023-03-09,2026-04-09,"Union Bank January 2024",not_delivering,5080,actions:post_engagement,9.79403937,"Using ad set budget",0,49753.72,226041,123694,0,5080,25,2024-01-28,2024-01-06
2023-03-09,2026-04-09,"Sampath January 2024",not_delivering,9562,actions:post_engagement,9.20309559,"Using ad set budget",0,88000,459412,210987,0,9562,54,2024-01-29,2024-01-06
2023-03-09,2026-04-09,"ComBank Fresh Offer January",not_delivering,7415,actions:post_engagement,7.3516062,"Using ad set budget",0,54512.16,302940,182200,0,7415,1643,2024-01-31,2024-01-09
2023-03-09,2026-04-09,"Loyalty - Groceries - January 2024",not_delivering,10090,actions:offsite_conversion.fb_pixel_view_content,3.62656591,"Using ad set budget",0,36592.05,865143,175577,0,9660,8996,2024-01-31,2024-01-10
2023-03-09,2026-04-09,"Loyalty - Household - January 2024",not_delivering,11492,actions:offsite_conversion.fb_pixel_view_content,4.04960755,"Using ad set budget",0,46538.09,1182330,168230,0,9619,8214,2024-01-31,2024-01-11
2023-03-09,2026-04-09,"HNB January 2024",not_delivering,6747,actions:post_engagement,7.83817104,"Using ad set budget",0,52884.14,295843,157943,0,6747,2855,2024-01-26,2024-01-11
2023-03-09,2026-04-09,"Hoppers Thalawathugoda - January 2024",not_delivering,2864,actions:post_engagement,4.71368715,"Using ad set budget",0,13500,38886,19628,0,2864,2,2024-01-31,2024-01-12
2023-03-09,2026-04-09,"Kottu Challenge - 20th & 21st January 2024",not_delivering,1200,actions:post_engagement,3.57109167,"Using ad set budget",0,4285.31,22590,15174,0,1200,172,2024-01-18,2024-01-12
2023-03-09,2026-04-09,"Roast Chicken - January 2024",not_delivering,2548,actions:post_engagement,3.74886185,"Using ad set budget",0,9552.1,57175,27419,0,2548,9,2024-01-27,2024-01-13
2023-03-09,2026-04-09,"GLOMARK WHATSAPP CHANNEL 2024",inactive,44,video_thruplay_watched_actions,0.46159091,"Using ad set budget",0,20.31,65,65,0,48,,2024-01-31,2024-01-19
2023-03-09,2026-04-09,"Peoples Bank January 2024",not_delivering,3037,actions:post_engagement,9.3081923,"Using ad set budget",0,28268.98,151506,112178,0,3037,1157,2024-01-27,2024-01-19
2023-03-09,2026-04-09,"Kottu Challenge - 27th & 28th Jan",inactive,337,actions:leadgen.other,23.00430267,"Using ad set budget",0,7752.45,72475,47857,0,1613,1227,2024-01-26,2024-01-22
2023-03-09,2026-04-09,"GLOMARK WhatsApp Channel - Jan 2024",not_delivering,42267,video_thruplay_watched_actions,0.47317387,"Using ad set budget",0,19999.64,48616,30658,0,45769,211,2024-01-31,2024-01-22
2023-03-09,2026-04-09,"ComBank Premium 27th Jan - Web Sales",not_delivering,22,actions:offsite_conversion.fb_pixel_purchase,681.81818182,"Using ad set budget",0,15000,81841,41966,0,404,390,2024-01-27,2024-01-26
2023-03-09,2026-04-09,"HNB 26th Jan - Web Sales",not_delivering,97,actions:offsite_conversion.fb_pixel_purchase,206.18556701,"Using ad set budget",0,20000,185130,103392,0,532,502,2024-01-26,2024-01-25
2023-03-09,2026-04-09,"CDB Bank - January 2024",not_delivering,1770,actions:post_engagement,8.47457627,"Using ad set budget",0,15000,58293,44322,0,1770,386,2024-01-30,2024-01-29
2023-03-09,2026-04-09,"Pan Asia Bank - February",not_delivering,4700,actions:post_engagement,6.70742128,"Using ad set budget",0,31524.88,95458,61066,0,4700,570,2024-02-29,2024-02-01
2023-03-09,2026-04-09,"HNB Club Offer - February 2024",not_delivering,2380,actions:post_engagement,6.30252101,"Using ad set budget",0,15000,45440,35536,0,2380,259,2024-02-02,2024-02-01
2023-03-09,2026-04-09,"SLO Saturday - February 2024",not_delivering,6320,actions:post_engagement,9.55501741,"Using ad set budget",0,60387.71,307217,165096,0,6320,14,2024-02-10,2024-02-02
2023-03-09,2026-04-09,"ComBank Premium - February 2024",not_delivering,6329,actions:post_engagement,8.5845568,"Using ad set budget",0,54331.66,149441,91068,0,6329,10,2024-02-24,2024-02-02
2023-03-09,2026-04-09,"NDB - February 2024",not_delivering,6119,actions:post_engagement,9.34343357,"Using ad set budget",0,57172.47,224650,131773,0,6119,17,2024-02-24,2024-02-02
2023-03-09,2026-04-09,"Peoples Fresh - February 2024",not_delivering,2743,actions:post_engagement,8.65943128,"Using ad set budget",0,23752.82,96607,72970,0,2743,966,2024-02-24,2024-02-02
2023-03-09,2026-04-09,"BOC Fresh - February 2024",not_delivering,8110,actions:post_engagement,8.34446363,"Using ad set budget",0,67673.6,299580,170086,0,8110,2371,2024-02-25,2024-02-03
2023-03-09,2026-04-09,"Union Bank - February 2024",not_delivering,6209,actions:post_engagement,8.14783057,"Using ad set budget",0,50589.88,164346,98492,0,6209,1306,2024-02-25,2024-02-03
2023-03-09,2026-04-09,"Sampath Fresh - February 2024",not_delivering,10478,actions:post_engagement,8.4852176,"Using ad set budget",0,88908.11,349827,186128,0,10478,2870,2024-02-26,2024-02-04
2023-03-09,2026-04-09,"Peoples Total Bill - February 2024",not_delivering,7025,actions:post_engagement,7.25978648,"Using ad set budget",0,51000,177152,114620,0,7025,1009,2024-02-27,2024-02-05
2023-03-09,2026-04-09,"ComBank Fresh - February 2024",not_delivering,7434,actions:post_engagement,7.51487221,"Using ad set budget",0,55865.56,242146,135577,0,7434,1373,2024-02-28,2024-02-06
2023-03-09,2026-04-09,"Online Thursday 20 offer - 8th Feb",not_delivering,1609,actions:offsite_conversion.fb_pixel_view_content,12.4300808,"Using ad set budget",0,20000,223024,119559,0,1844,1812,2024-02-08,2024-02-08
2023-03-09,2026-04-09,"Online Thursday Offer - 8th Feb - Conversions",not_delivering,21,actions:offsite_conversion.fb_pixel_purchase,476.19047619,"Using ad set budget",0,10000,67624,38903,0,202,178,2024-02-08,2024-02-08
2023-03-09,2026-04-09,"HNB Feb 2024",inactive,5937,actions:post_engagement,9.72841502,"Using ad set budget",0,57757.6,222102,139883,0,5937,1912,2024-02-23,2024-02-08
2023-03-09,2026-04-09,"HNB Conversion Feb",not_delivering,101,actions:offsite_conversion.fb_pixel_purchase,728.25465347,"Using ad set budget",0,73553.72,389220,150459,0,1009,382,2024-02-23,2024-02-08
2023-03-09,2026-04-09,"Loyalty - Groceries & Beverages Feb - Awareness",not_delivering,3383,actions:offsite_conversion.fb_pixel_view_content,3.74085427,"Using ad set budget",0,12655.31,246400,72337,0,2996,2965,2024-03-15,2024-02-09
2023-03-09,2026-04-09,"Loyalty Household - Feb - Awareness",not_delivering,3888,actions:offsite_conversion.fb_pixel_view_content,4.32319959,"Using ad set budget",0,16808.6,310508,82370,0,3420,3382,2024-03-15,2024-02-09
2023-03-09,2026-04-09,"Loyalty Groceries - Feb - Conversions",not_delivering,236,actions:offsite_conversion.fb_pixel_purchase,162.69402542,"Using ad set budget",0,38395.79,191539,38936,0,1105,1040,2024-03-15,2024-02-10
2023-03-09,2026-04-09,"Private Label - February",not_delivering,20288,video_thruplay_watched_actions,0.24644568,"Using ad set budget",0,4999.89,24392,11374,0,22133,49,2024-02-22,2024-02-11
2023-03-09,2026-04-09,"Peoples Total Bill Conversion - February 2024",not_delivering,35,actions:offsite_conversion.fb_pixel_purchase,1401.02314286,"Using ad set budget",0,49035.81,259839,87076,0,563,236,2024-02-27,2024-02-12
2023-03-09,2026-04-09,"ComBank Fresh Conversions - February 2024",not_delivering,58,actions:offsite_conversion.fb_pixel_purchase,1056.80637931,"Using ad set budget",0,61294.77,310784,111241,0,711,282,2024-02-28,2024-02-13
2023-03-09,2026-04-09,"Online Thursday 20 offer - 15th Feb",not_delivering,4288,actions:offsite_conversion.fb_pixel_view_content,10.66284515,"Using ad set budget",0,45722.28,624989,206789,0,5594,5543,2024-02-15,2024-02-14
2023-03-09,2026-04-09,"LOLC February 2024",not_delivering,3777,actions:post_engagement,7.94281176,"Using ad set budget",0,30000,56892,39859,0,3777,4,2024-02-29,2024-02-14
2023-03-09,2026-04-09,"New Engagement campaign",not_delivering,45,actions:like,40.11533333,"Using ad set budget",0,1805.19,6771,5180,0,18,12,2024-02-29,2024-02-18
2023-03-09,2026-04-09,"Facebook Like Campaign - February",not_delivering,40,actions:like,31.32525,"Using ad set budget",0,1253.01,2795,2213,0,17,11,2024-02-29,2024-02-15
2023-03-09,2026-04-09,"Instagram Traffic Campaign - February",not_delivering,996,profile_visit_view,25.10040161,"Using ad set budget",0,25000,203756,79275,0,1452,1112,2024-02-29,2024-02-16
2023-03-09,2026-04-09,"SLO Offline February New",not_delivering,7115,actions:post_engagement,10.0471539,"Using ad set budget",0,71485.5,246964,123272,0,7115,16,2024-02-24,2024-02-16
2023-03-09,2026-04-09,"Facebook Like Campaign - New Feb",not_delivering,659,actions:like,34.90136571,"Using ad set budget",0,23000,48752,19628,0,393,152,2024-02-29,2024-02-16
2023-03-09,2026-04-09,"Online Thursday 20 offer - 22nd Feb",not_delivering,3303,actions:offsite_conversion.fb_pixel_view_content,13.84265213,"Using ad set budget",0,45722.28,537765,198111,0,5355,5314,2024-02-22,2024-02-21
2023-03-09,2026-04-09,"Online Thursday 20 offer - 29th Feb",not_delivering,3840,actions:offsite_conversion.fb_pixel_view_content,11.90684375,"Using ad set budget",0,45722.28,416591,168981,0,3745,3708,2024-02-29,2024-02-28
2023-03-09,2026-04-09,"Sampath Fab Feb Engagement - Feb",not_delivering,5573,actions:post_engagement,8.97182846,"Using ad set budget",0,50000,239103,132581,0,5573,57,2024-02-22,2024-02-19
2023-03-09,2026-04-09,"Sampath Fab Feb Awareness",not_delivering,471372,reach,42.42933394,"Using ad set budget",0,20000,482940,471372,0,529,24,2024-02-22,2024-02-20
2023-03-09,2026-04-09,"Sampath Fab Feb Conversion",not_delivering,119,actions:offsite_conversion.fb_pixel_purchase,787.51764706,"Using ad set budget",0,93714.6,388507,135222,0,2289,2107,2024-02-22,2024-02-20
2023-03-09,2026-04-09,"Loyalty Points Redemption Campaign Feb 2024",not_delivering,279650,reach,53.63847667,"Using ad set budget",0,15000,360765,279650,0,337,3,2024-02-29,2024-02-21
2023-03-09,2026-04-09,"HNB Awareness - 23rd February",not_delivering,720306,reach,48.59046017,"Using ad set budget",0,35000,752649,720306,0,828,28,2024-02-23,2024-02-21
2023-03-09,2026-04-09,"Seylan Bank February - Awareness",not_delivering,1155395,reach,56.25781659,"Using ad set budget",0,65000,1227581,1155395,0,1586,615,2024-02-25,2024-02-23
2023-03-09,2026-04-09,"CDB - February 2024",not_delivering,369648,reach,44.49468143,"Using ad set budget",0,16447.37,387624,369648,0,414,145,2024-02-27,2024-02-26
2023-03-09,2026-04-09,Test2/28/2024,not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,500,"Using ad set budget",0,1000,1826,889,0,1,,2024-02-29,2024-02-28
2023-03-09,2026-04-09,"HNB Club - March 2024",not_delivering,405566,reach,36.98534887,"Using ad set budget",0,15000,407498,405566,0,461,187,2024-03-01,2024-02-29
2023-03-09,2026-04-09,"Peoples Fresh - March 2024",not_delivering,287419,reach,49.79649919,"Using ad set budget",0,14312.46,330842,287419,0,369,143,2024-03-09,2024-03-01
2023-03-09,2026-04-09,"SLO Offline - March 2024",not_delivering,1119028,reach,75.95877851,"Using ad set budget",0,85000,1793793,1119028,0,1798,11,2024-03-30,2024-03-01
